id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
446497,Lovely Family Home Close to Manly!,2200681,Sarah,,Manly,-33.796705546855414,151.2704498621289,Entire home/apt,395,7,9,2018-01-09,0.12,1,83
446570,Sydney City Edge: 8 mins walk to Hyde Park,2157195,Leonie,,Sydney,-33.88120917360631,151.21160844170967,Private room,138,1,202,2018-12-03,2.52,3,309
448210,Darlinghurst Home close to it all!,2226210,Tops,,Sydney,-33.8767229057254,151.22040549879307,Entire home/apt,300,3,0,,,1,0
449750,SURRY HILLS: Live Like a Local,2157195,Leonie,,Sydney,-33.88199848059608,151.2101730782441,Private room,140,1,247,2018-11-30,3.12,3,327
450017,Northern Beaches slice of paradise,2235120,Michael,,Pittwater,-33.693900189202196,151.2907162555116,Entire home/apt,260,7,2,2014-01-11,0.03,2,0
458203,Jacques Ave 3 bedroom apt. 1 minute to beach!,113874,Bondi Beach Holiday Homes,,Waverley,-33.89051211663212,151.27148625184347,Entire home/apt,289,2,67,2018-11-16,0.98,53,208
460109,Cosy Flat by the Sea!,2260791,Ursula,,Randwick,-33.91557600978784,151.26488635195722,Entire home/apt,84,2,15,2015-10-25,0.19,1,0
460159,Mini manor near the heart of Sydney,2288294,Michelle,,Sydney,-33.892686040513134,151.20144612129914,Entire home/apt,89,6,7,2016-10-07,0.09,1,0
461984,Business Bliss & Travellers Delight,2296153,Jane,,Sydney,-33.91475652479124,151.20640790328778,Private room,96,1,11,2018-02-26,0.14,2,342
463282,HIGHLY ENERGISED BEACH RETREAT,2281364,Paul,,Randwick,-33.9215388154894,151.2539180492533,Entire home/apt,400,10,0,,,1,0
465977,Surry Hills Oasis in the Inner City,77867,Lindy,,Sydney,-33.88619646677772,151.21163228428117,Entire home/apt,289,4,43,2018-10-07,0.59,1,352
466383,Huge Modern Beach House with Pool!,2315641,John,,Warringah,-33.76348310091082,151.29739009011493,Entire home/apt,955,7,2,2016-12-26,0.06,1,42
470500,"Modern apt. in Camperdown, Sydney",2325533,Stafford & Monique,,Sydney,-33.889957386026836,151.17948681707105,Entire home/apt,118,14,5,2016-01-05,0.08,2,0
471106,Designer Beach home for Easter 2019,1677860,David,,Manly,-33.79399489151766,151.27836045318557,Entire home/apt,375,4,2,2015-01-01,0.03,2,7
472566,Manly Sunshine Cottage - quiet family retreat,2343880,Clive & Terese,,Manly,-33.78352758497374,151.2744414820925,Entire home/apt,264,5,50,2018-11-23,0.63,1,255
474371,3B Terrace - Architect designed,2351917,James,,Sydney,-33.90174935987496,151.18516163464147,Entire home/apt,251,200,5,2017-01-23,0.10,2,358
475512,"Sunny Bondi Studio with Garage, Pool and Balcony",2357596,Loretta,,Waverley,-33.89281052167249,151.2640067515,Entire home/apt,109,10,53,2018-11-14,0.68,1,265
475557,Town house right in the city,788899,"Khalid, Felicity, Savi & Yasi",,Sydney,-33.879747045541215,151.200185160195,Entire home/apt,350,3,68,2018-05-15,0.86,1,322
481472,Exclusive Bondi Apartment BondiVIEW,2384993,Sal,,Waverley,-33.8957679209063,151.2657666165071,Entire home/apt,155,21,6,2014-05-07,0.10,1,0
492064,Tamarama Bondi Beachside Studio,2416111,Philip,,Waverley,-33.898989566033,151.2714547329881,Entire home/apt,174,2,56,2018-11-29,0.93,1,308
496747,"Bondi, Sydney, room in cosy flat",2453312,Kit,,Waverley,-33.89287850828489,151.26819073504277,Private room,71,1,1,2016-01-03,0.03,1,0
498008,In The Heart of Sydney CBD ! WIFI,2351093,Mirko,,Sydney,-33.86302978560116,151.21221894284494,Entire home/apt,270,3,269,2018-11-14,3.67,2,290
499631,Lugarno Lodge Garden Apartment,2465634,Steven,,Hurstville,-33.98625045389244,151.0411030884086,Entire home/apt,90,14,15,2018-11-16,0.22,1,150
501265,Maroubra Studio,2473542,Colleen And Michael,,Randwick,-33.93698905984282,151.23273912664456,Entire home/apt,90,5,100,2018-11-25,1.27,1,283
501382,Sydney Parkside Apartment,2473959,Louise,,Randwick,-33.90264053538542,151.22420644109545,Entire home/apt,100,3,58,2018-07-21,0.74,1,7
503025,Ultimate 2-bed luxury apartment in prime location,589529,Mark & Luce,,Waverley,-33.88609855027866,151.26958951765855,Entire home/apt,429,7,5,2017-07-19,0.14,1,15
509133,Bondi Garden Apartment,2509326,Cat,,Waverley,-33.88100928714343,151.27125932129846,Entire home/apt,98,2,26,2018-11-24,0.36,3,97
510654,Bondi Beauty - 400m to Bondi Beach!,2516280,Zoe,,Waverley,-33.88754167565475,151.27394507900092,Entire home/apt,251,4,2,2018-01-03,0.03,1,0
513859,Modern apartment - close to CBD,580432,Sub Szabolcs,,Sydney,-33.871237925201704,151.22771805198312,Entire home/apt,100,21,4,2017-03-31,0.12,1,0
516032,Position Position - Newtown Wilson St Loft,2529298,Cheryl,,Sydney,-33.89576521744004,151.18329138126893,Entire home/apt,150,1,42,2018-11-16,0.72,1,344
531423,Room 70m from Bondi Beach,2610970,Tom,,Waverley,-33.889545293911574,151.27207058160235,Private room,71,3,17,2017-10-28,0.24,2,340
537851,The little Manly getaway :),2642660,Daniel,,Manly,-33.802836668442865,151.2897942674434,Entire home/apt,109,2,131,2018-11-20,1.68,1,156
539231,Newport Beach Sydney Ocean View,2649331,Ann-Maree & Malcolm,,Pittwater,-33.64898273032796,151.31927044683883,Entire home/apt,199,1,127,2018-11-10,1.66,1,335
540974,Walk to Bondi Beach apartment!,2566971,Julia,,Waverley,-33.879318579752905,151.2749799314718,Entire home/apt,109,4,13,2018-10-23,0.20,1,315
542464,Newtown Darlington Suites- Grd.Flr.,2091917,Lloyd,,Sydney,-33.89318839089699,151.18982869823893,Entire home/apt,187,2,95,2018-11-18,1.27,1,291
555783,Trendy Apartment in Perfect Surry Hills Location,2733544,Mathieu,,Sydney,-33.889706174256986,151.2064148131836,Entire home/apt,251,5,33,2018-08-10,0.43,1,12
555789,"Stunning, Darling Harbour Apartment",2733553,Jodi,,Sydney,-33.87686726274314,151.19850412308887,Entire home/apt,145,7,10,2018-10-28,0.24,1,40
556348,Million $$ Views 1 Bdr Potts Point,1189963,Adele,,Sydney,-33.86988420650387,151.22262019454573,Entire home/apt,215,2,0,,,1,0
557967,3 BEDROOMS & POOL IN SYDNEY BEACHES,2743479,Anita,,Warringah,-33.73696323535818,151.27016658343624,Entire home/apt,180,90,0,,,1,364
564646,Bondi Hideaway,2777137,Paul,,Waverley,-33.890768899100884,151.25579732550892,Entire home/apt,239,3,9,2017-04-24,0.14,1,10
567357,Old/ModernTerrace house inner city.,2785341,Peter,,Sydney,-33.891452034532996,151.21180200302857,Entire home/apt,400,14,1,2014-01-05,0.02,2,82
571772,Wonderland at Tamarama Beach ,506662,Davo,,Waverley,-33.89808218696713,151.27001041636856,Entire home/apt,320,5,4,2018-01-04,0.08,1,0
579078,"Nice and Cosy, Great Location BONDI",2848283,Svenja,,Waverley,-33.89392074344711,151.27196789538516,Private room,48,3,115,2018-11-26,1.48,1,56
583321,"Close to famous Bondi Beach ,",2874517,Ross,,Waverley,-33.88984070490578,151.26418360419098,Private room,90,3,120,2018-11-18,1.62,1,357
587669,Palm Beach-Magnificent ocean views!,2908016,Bobbie,,Pittwater,-33.60433030102044,151.33238659096298,Entire home/apt,450,2,57,2018-10-09,1.04,1,330
589989,Private Room - Beach Apartment,2911473,Julian,,Waverley,-33.894140935496104,151.26714703647988,Private room,65,2,48,2018-11-25,0.62,2,304
591662,Breathtaking beach and ocean views,1468090,Rahel,,Waverley,-33.89592246486646,151.2720216630233,Entire home/apt,251,2,32,2018-11-29,0.44,2,300
592309,Coogee Beachside Garden Apartment,2076170,Felicity,,Randwick,-33.92046355587445,151.2565659449451,Entire home/apt,199,5,36,2018-11-04,0.47,2,285
593481,LovelyStudio Near Sydney University,2931096,Kellie,,Sydney,-33.89170209588615,151.19499127424012,Entire home/apt,109,2,65,2015-11-27,0.86,1,0
594776,Light  Room In Coogee near Beach,2938681,Shushann,,Randwick,-33.915641819398445,151.25147689899887,Private room,55,3,19,2018-11-11,0.26,1,312
594779,Sydney Prestige Bondi Junction home,2937838,Suz,,Waverley,-33.89573050224645,151.242838184223,Entire home/apt,590,7,1,2016-01-05,0.03,1,253
595031,Ultimate Beach Holiday,2940156,Sandra-Lee,,Randwick,-33.94070229652664,151.25770234469275,Entire home/apt,300,7,2,2018-10-26,0.18,1,48
606519,Early Beach Walk B&B - Malabar,3004325,Mireille,,Randwick,-33.97223345187996,151.2524629922821,Private room,100,3,0,,,1,364
614739,"Big, bright room in Stanmore house",3048738,Elise,,Marrickville,-33.890147142711626,151.16815093937078,Private room,46,14,2,2012-10-31,0.03,1,0
616822,Apartment One by Contemporary Hotels,3046924,Contemporary Hotels,,Sydney,-33.87668074224525,151.21719195318536,Entire home/apt,395,7,5,2018-08-19,0.15,35,354
619474,Potts Point Apt - Dance loft conv,1261500,Hugh,,Sydney,-33.87240844582002,151.223274229863,Entire home/apt,140,2,231,2018-10-25,3.03,5,242
622670,Bed and breakfast in friendly house,3087031,Frances,,Lane Cove,-33.83204518310355,151.16658628748613,Private room,54,1,80,2018-11-25,2.36,3,228
633322,Sunny Garden Apartment at Manly Beach,3152466,Leah,,Manly,-33.80201717452905,151.2887422254201,Entire home/apt,195,7,85,2018-07-01,1.46,1,11
633795,Bondi Beach summer house,3608297,Ruth,,Waverley,-33.88145812620219,151.27686129248275,Entire home/apt,275,2,1,2016-05-15,0.03,1,228
634443,Apartment in Inner West - Sydney,967089,Carmel,,Marrickville,-33.900705723056284,151.1648363078163,Entire home/apt,90,8,0,,,2,9
634581,Cosy Cottage close to Transport!,3160934,Sue,,Ryde,-33.80262290014998,151.08719089198792,Entire home/apt,120,4,131,2018-11-20,1.82,1,218
634590,Rose Bay - 10mins to CBD and Bondi,2427911,Lennon,,Woollahra,-33.876128413661824,151.26387776149105,Entire home/apt,400,3,4,2016-04-06,0.12,1,83
637986,"Harbour Views, Resort Facilities!",2166490,Dan,,Sydney,-33.87631161402375,151.21943986160372,Entire home/apt,251,3,12,2013-03-24,0.16,1,340
639470,Live like a local,1288103,Anna,,Sydney,-33.88194018520478,151.21823280089512,Entire home/apt,120,2,9,2018-11-18,0.12,2,35
642749,Balmain Beautiful Family Home,3213327,Bronwyn & Ben,,Leichhardt,-33.86103681068627,151.18732016404826,Entire home/apt,750,7,6,2018-01-01,0.08,1,357
646516,Beautiful North Bondi Family Home H415,3240886,Lisa,,Waverley,-33.87872913147126,151.2758417230092,Entire home/apt,449,5,4,2016-01-05,0.06,1,24
646532,Newport Beach B&B - Great Room!,355522,Dennis,,Pittwater,-33.65007865837633,151.32099221222194,Private room,150,1,77,2018-11-24,1.06,3,332
651796,"Maroubra Junction, Eastern Suburbs",3275877,Elle,,Randwick,-33.94652696661921,151.24242674522543,Shared room,75,2,0,,,1,0
652063,Room near a Lovely Beach & Airport,3277162,Hernan,,Rockdale,-33.967172011315576,151.15060821583273,Private room,43,1,309,2018-11-21,4.05,1,80
653240,"Double Room, Bondi Junction, Sydney.",3284546,Nan,,Waverley,-33.89612370026913,151.2532582896636,Private room,78,1,163,2018-11-11,2.26,1,279
653284,Bondi Beach Pad (50 Meters to Surf),3284687,Charlotte,,Waverley,-33.89114194294493,151.28385254489,Entire home/apt,190,7,2,2013-07-15,0.03,1,0
653534,Specious House in Bondi,3287072,Galit,,Waverley,-33.88239546118754,151.2710319178216,Entire home/apt,180,7,0,,,1,0
655236,Lovely large family home in Pymble,3296933,Kristen And Kay,,Ku-Ring-Gai,-33.760135243985594,151.13592178298327,Entire home/apt,390,3,9,2018-07-21,0.14,1,362
655953,"Bondi, Bondi Beach, Apartment",3303253,Dan,,Waverley,-33.885499171243225,151.27462193129523,Entire home/apt,275,6,9,2017-12-31,0.15,1,0
659009,Sky Loft by Contemporary Hotels,3046924,Contemporary Hotels,,Sydney,-33.87697930645499,151.22202345648873,Entire home/apt,1501,7,13,2017-09-01,0.29,35,307
659176,Amazing Surry Hills Sydney Centre 1,1185139,Sophia,,Sydney,-33.88078097838446,151.21652948234146,Private room,60,2,3,2013-02-26,0.04,1,250
659320,Bondi Beach apartment,2911473,Julian,,Waverley,-33.893418703276474,151.26656777242928,Entire home/apt,199,5,17,2018-09-02,0.24,2,155
661144,Excellent location: Bondi Junction,3337868,Dante,,Waverley,-33.895328744005546,151.2511269845653,Private room,75,1,21,2018-11-27,2.31,1,347
664353,Balmain East Charm,2551056,Carolyn,,Leichhardt,-33.855829893359996,151.1923489606554,Entire home/apt,136,3,69,2018-10-10,0.91,1,259
665778,"Walk to Harbor Bridge, Lux 3BD House",3365507,Yolanda,,North Sydney,-33.83029109521586,151.20265866696252,Entire home/apt,329,3,5,2015-01-03,0.07,1,0
669866,Dee Why Beach Cottage!,1139956,The Redden's,,Warringah,-33.745956720242155,151.28142467096856,Private room,120,2,0,,,1,364
671651,Bondi Beach & City Convenience,3356471,Monica,,Waverley,-33.89260823722597,151.25284763048265,Private room,50,7,36,2018-02-03,0.48,3,0
677230,Beautiful Water Views,576873,Morgan,,Sydney,-33.87123186379774,151.230436790328,Entire home/apt,69,5,15,2018-11-18,0.31,1,0
678711,Private ensuite in NYstyle loft APT,3437803,Michael,,Sydney,-33.87952280892464,151.21073420988657,Private room,96,1,17,2018-12-05,0.35,2,162
679121,"Terrace house in Glebe, Sydney",3456474,Anne & James,,Sydney,-33.880739841097586,151.1855669190024,Entire home/apt,350,6,3,2015-01-01,0.05,1,0
686805,FAB SELF CONTAINED STUDIO IN SYDNEY,3437247,Max,,Sydney,-33.87591232202061,151.22205347778885,Entire home/apt,133,3,291,2018-11-23,3.84,3,328
694483,Private Big Room In Flat Fully Furnished Rose Bay,3554369,John,,Waverley,-33.860925931200626,151.27985904034776,Private room,43,28,5,2017-10-28,0.11,1,55
698337,Lovely resort-style home near beach,3579459,Matthew,,Randwick,-33.90899482017665,151.26067328284805,Entire home/apt,975,9,0,,,1,355
698338,Own Private House in North Bondi,3579400,Tom,,Waverley,-33.88457756701594,151.27719671795185,Entire home/apt,109,5,13,2018-10-10,0.18,1,11
698401,Modern inner city Sydney terrace,3579902,Esti,,Sydney,-33.89469948155019,151.21428414014687,Entire home/apt,170,7,1,2013-01-06,0.01,1,0
698667,Manly Beach,3511362,Bevan & Jen,,Manly,-33.78681896837811,151.2855815985328,Entire home/apt,220,2,18,2017-01-02,0.25,1,0
699480,★ Executive Home - Walk to Bondi Beach ★,3587767,Marek,,Waverley,-33.89411415000087,151.269737676926,Entire home/apt,120,2,70,2018-10-11,1.11,1,0
701180,Sunny apartment Inner West Sleeps 4,3255027,Antoinette,,Canterbury,-33.90874139418064,151.11142800504197,Entire home/apt,91,3,31,2018-04-03,0.86,1,344
701670,Beautiful Bushland Retreat Sydney ,3600837,Maryellen,,Sutherland Shire,-34.04164353515051,151.06752312833086,Entire home/apt,96,2,188,2018-11-26,2.49,2,245
701914,Family Friendly House in Randwick,2688277,Jennifer,,Randwick,-33.923048407177525,151.24554721486405,Entire home/apt,397,5,4,2018-01-04,0.06,1,288
703003,SYDNEY INNER CITY SANCTUARY,3609508,Elise,,Sydney,-33.87753472201438,151.22584725446652,Entire home/apt,190,5,67,2018-11-26,1.06,10,304
706428,The Chee Bondi - Beach Studio 06,3630693,The Chee Bondi,,Waverley,-33.88989946149651,151.27207985360172,Entire home/apt,186,1,54,2018-01-19,0.72,7,104
706542,PINK POOL VIEW PRIVATE ROOM,3631357,Marianne And Martin,,Warringah,-33.753761573537,151.2601317441097,Private room,65,2,3,2014-02-07,0.04,5,314
708819,Absolute privacy 5 min to rails. Comfort in nature,825199,Askar And Zara,,Ku-Ring-Gai,-33.74941105371855,151.1448148347357,Entire home/apt,115,7,30,2018-08-15,0.41,2,231
709066,Comfortable family house- Kingsford,3648078,Camille,,Botany Bay,-33.92712148798324,151.22327363726615,Entire home/apt,198,15,0,,,3,15
709132,Beautiful Studio in Elizabeth Bay,3646018,Jennifer,,Sydney,-33.871713208427,151.23062880132213,Entire home/apt,53,7,0,,,1,0
714131,Surry Hills:Luxury Apartment & Pool,3677397,Lili,,Sydney,-33.8868741964291,151.20887025652803,Entire home/apt,93,365,2,2013-03-27,0.03,1,274
718597,The Ranger's Cottage Manly,3706591,Felicity,,Manly,-33.80125017452835,151.26575329483995,Entire home/apt,220,7,37,2016-11-25,0.51,1,257
720697,BRONTE BEAUTY,3720538,Ian,,Waverley,-33.90644752490568,151.26248503910054,Entire home/apt,129,5,17,2018-11-16,0.29,1,22
720836,Sunny 2 bedroom Apartment Bondi,3523466,Malin,,Waverley,-33.89157812573365,151.26730682860466,Entire home/apt,195,2,9,2018-04-02,0.19,3,5
724282,Private room + own bathroom in modern city apptmt.,3744314,Gareth,,Sydney,-33.894894577009474,151.21249556537148,Private room,100,4,3,2017-04-14,0.11,1,0
725235,Harbourside Apartment in Sydney,3750190,Gary,,Leichhardt,-33.84738263104242,151.1848080734086,Entire home/apt,198,3,66,2018-10-06,0.89,1,155
725541,"City on Your Doorstep from a Vibrant, Elegant Home",1943399,Paul And Raymond,,Sydney,-33.89209678878143,151.20007132401423,Entire home/apt,136,1,391,2018-11-19,5.27,3,101
725832,Newly Renovated house City Inner East,975628,Vivien,,Sydney,-33.90986565693899,151.19949655700944,Private room,55,3,9,2018-03-31,0.71,3,14
726883,Charming & Comfy in Annandale - 1,3764639,Wyatt,,Leichhardt,-33.88109291383442,151.16800978278417,Private room,75,5,95,2018-11-27,1.29,3,0
728222,Views to die for & use VW Golf GTi for Free,1428280,Carl,,Woollahra,-33.87047135997658,151.23587139735542,Entire home/apt,999,5,4,2017-12-25,0.07,1,13
730113,Bronte Charm by the Beach!,3796216,Adriana,,Waverley,-33.90421944260894,151.25827414737176,Private room,120,7,2,2015-01-21,0.03,1,365
731503,Private Airy Room with Bush Views & Big Pool.,3631357,Marianne And Martin,,Warringah,-33.75506588795316,151.26041189986037,Private room,65,2,12,2017-11-16,0.18,5,315
731529,Goldilocks Small Double Room,3631357,Marianne And Martin,,Warringah,-33.75569626201998,151.2606358169839,Private room,55,5,9,2016-05-07,0.18,5,313
731535,Wake Up on Beautiful Sydney Harbour,3807624,Primrose,,Woollahra,-33.873356982478036,151.23989855153593,Private room,125,3,175,2018-03-19,2.42,1,189
733291,"Lovely, kid-friendly 2 bdrm! Discounted for Jan!",3540546,Kellie,,Waverley,-33.89313228435158,151.27095334697307,Entire home/apt,320,5,4,2016-02-11,0.06,1,0
733601,Balmain Waterfront Apartment Room!,3823022,Jeanette,,Leichhardt,-33.85882951237733,151.16857278911118,Private room,100,2,115,2018-12-01,1.55,2,177
737561,Manly Seachange! 4 Bed Family Home ,3843912,Jan,,Manly,-33.792202545047665,151.27988352717938,Entire home/apt,399,5,13,2018-02-18,0.19,1,106
739849,"Garden apartment, great location!",3870460,Matthew,,Waverley,-33.893884025126674,151.26550901004717,Entire home/apt,295,7,7,2018-01-06,0.10,1,54
740157,"'Clovelly Art House': large garden apt, near beach",3859129,Phil & Lisa,,Randwick,-33.91238278274773,151.2604205125642,Entire home/apt,195,6,74,2018-10-21,1.01,1,253
740222,Unique Surry Hills Terrace,1150262,Tamara,,Sydney,-33.88206347413131,151.21049918624522,Entire home/apt,186,5,52,2018-11-12,0.70,1,258
741598,Ocean Villa close to Bondi Beach,3881804,Carole,,Waverley,-33.87592286467505,151.28193131664906,Entire home/apt,1101,14,0,,,1,0
741678,Luxury Designer home with 4 bedrooms and garden,2374584,Dorothee,,Randwick,-33.915230560455,151.24369724761974,Entire home/apt,630,7,0,,,1,173
743357,Modern apartment with garden in Bondi,3222787,Carolyn,,Waverley,-33.89376735622776,151.26730834222317,Entire home/apt,197,7,8,2018-10-19,0.13,1,7
745024,Great North Walk! Single Room,1540160,Linda,,Hornsby,-33.694986770296545,151.09999783693374,Private room,65,2,14,2018-07-15,0.21,2,365
745467,Holiday house near the beach in Maroubra.,2532222,Guy,,Randwick,-33.9443178527494,151.25485299244667,Entire home/apt,190,6,10,2018-01-04,0.14,1,160
746199,Stylish Penthouse Surry Hills Apt,3914302,Carly,,Sydney,-33.879344782094996,151.21351901867268,Entire home/apt,100,2,31,2017-08-20,0.44,1,0
